time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.throttle_pedal
2024/05/14/15:11:24.643586,59778,1715713884,642626489,,0.07599999755620956
2024/05/14/15:11:24.653074,59779,1715713884,652584134,,0.07599999755620956
2024/05/14/15:11:24.663007,59780,1715713884,662631404,,0.07599999755620956
2024/05/14/15:11:24.673035,59781,1715713884,672596075,,0.07599999755620956
2024/05/14/15:11:24.683026,59782,1715713884,682572708,,0.07599999755620956
2024/05/14/15:11:24.693282,59783,1715713884,692643344,,0.07599999755620956
2024/05/14/15:11:24.703087,59784,1715713884,702658532,,0.07599999755620956
2024/05/14/15:11:24.713165,59785,1715713884,712597436,,0.07599999755620956
2024/05/14/15:11:24.723246,59786,1715713884,722683230,,0.07599999755620956
2024/05/14/15:11:24.735106,59787,1715713884,732620742,,0.07599999755620956
2024/05/14/15:11:24.743293,59788,1715713884,742612796,,0.07599999755620956
2024/05/14/15:11:24.753284,59789,1715713884,752663445,,0.07199999690055847
2024/05/14/15:11:24.763142,59790,1715713884,762642794,,0.07199999690055847
2024/05/14/15:11:24.773062,59791,1715713884,772626065,,0.07199999690055847
2024/05/14/15:11:24.783066,59792,1715713884,782653087,,0.06800000369548798
2024/05/14/15:11:24.793579,59793,1715713884,792636334,,0.06800000369548798
2024/05/14/15:11:24.803051,59794,1715713884,802701288,,0.06800000369548798
2024/05/14/15:11:24.813058,59795,1715713884,812650776,,0.06800000369548798
2024/05/14/15:11:24.823175,59796,1715713884,822695304,,0.06400000303983688
2024/05/14/15:11:24.842715,59797,1715713884,832645458,,0.06400000303983688
2024/05/14/15:11:24.844057,59798,1715713884,842633973,,0.06400000303983688
2024/05/14/15:11:24.853127,59799,1715713884,852644421,,0.06400000303983688
2024/05/14/15:11:24.863122,59800,1715713884,862669975,,0.06400000303983688
2024/05/14/15:11:24.873229,59801,1715713884,872669574,,0.06400000303983688
2024/05/14/15:11:24.882981,59802,1715713884,882653283,,0.06400000303983688
2024/05/14/15:11:24.893413,59803,1715713884,892723112,,0.06400000303983688
2024/05/14/15:11:24.903229,59804,1715713884,902666786,,0.06400000303983688
2024/05/14/15:11:24.913120,59805,1715713884,912647642,,0.06400000303983688
2024/05/14/15:11:24.923243,59806,1715713884,922745356,,0.06400000303983688
2024/05/14/15:11:24.942834,59807,1715713884,932637240,,0.06400000303983688
2024/05/14/15:11:24.944380,59808,1715713884,942692020,,0.06400000303983688
2024/05/14/15:11:24.953267,59809,1715713884,952666222,,0.06400000303983688
2024/05/14/15:11:24.963119,59810,1715713884,962688617,,0.06400000303983688
2024/05/14/15:11:24.973132,59811,1715713884,972678167,,0.06400000303983688
2024/05/14/15:11:24.983134,59812,1715713884,982694672,,0.06400000303983688
2024/05/14/15:11:24.993277,59813,1715713884,992701488,,0.06400000303983688
2024/05/14/15:11:25.002995,59814,1715713885,2428576,,0.06400000303983688
2024/05/14/15:11:25.012741,59815,1715713885,12428880,,0.06400000303983688
2024/05/14/15:11:25.023032,59816,1715713885,22676381,,0.06400000303983688
2024/05/14/15:11:25.043538,59817,1715713885,32660548,,0.06400000303983688
2024/05/14/15:11:25.043549,59818,1715713885,42411611,,0.06400000303983688
2024/05/14/15:11:25.052873,59819,1715713885,52463395,,0.06400000303983688
2024/05/14/15:11:25.062851,59820,1715713885,62419363,,0.06400000303983688
2024/05/14/15:11:25.072879,59821,1715713885,72453919,,0.06400000303983688
2024/05/14/15:11:25.082796,59822,1715713885,82432392,,0.06400000303983688
2024/05/14/15:11:25.092892,59823,1715713885,92430870,,0.05999999865889549
2024/05/14/15:11:25.102825,59824,1715713885,102428505,,0.05999999865889549
2024/05/14/15:11:25.112787,59825,1715713885,112425252,,0.05999999865889549
2024/05/14/15:11:25.122991,59826,1715713885,122491510,,0.0559999980032444
2024/05/14/15:11:25.135297,59827,1715713885,132823505,,0.0559999980032444
2024/05/14/15:11:25.143056,59828,1715713885,142420847,,0.0559999980032444
2024/05/14/15:11:25.152836,59829,1715713885,152427861,,0.0559999980032444
2024/05/14/15:11:25.162792,59830,1715713885,162426379,,0.0559999980032444
2024/05/14/15:11:25.173024,59831,1715713885,172450312,,0.0559999980032444
2024/05/14/15:11:25.182916,59832,1715713885,182452729,,0.0559999980032444
2024/05/14/15:11:25.192844,59833,1715713885,192449024,,0.0559999980032444
2024/05/14/15:11:25.202931,59834,1715713885,202449288,,0.0559999980032444
2024/05/14/15:11:25.212917,59835,1715713885,212449544,,0.0559999980032444
2024/05/14/15:11:25.222849,59836,1715713885,222442823,,0.0559999980032444
2024/05/14/15:11:25.232972,59837,1715713885,232467632,,0.0559999980032444
2024/05/14/15:11:25.242837,59838,1715713885,242466782,,0.0559999980032444
2024/05/14/15:11:25.253035,59839,1715713885,252476371,,0.05199999734759331
2024/05/14/15:11:25.262982,59840,1715713885,262437293,,0.05199999734759331
2024/05/14/15:11:25.272870,59841,1715713885,272489019,,0.05199999734759331
2024/05/14/15:11:25.283046,59842,1715713885,282533097,,0.05199999734759331
2024/05/14/15:11:25.293260,59843,1715713885,292461099,,0.05199999734759331
2024/05/14/15:11:25.302798,59844,1715713885,302505569,,0.05199999734759331
2024/05/14/15:11:25.313147,59845,1715713885,312537331,,0.05199999734759331
2024/05/14/15:11:25.323045,59846,1715713885,322536327,,0.05199999734759331
2024/05/14/15:11:25.332949,59847,1715713885,332487704,,0.05199999734759331
2024/05/14/15:11:25.343186,59848,1715713885,342489925,,0.05199999734759331
2024/05/14/15:11:25.353117,59849,1715713885,352530202,,0.05199999734759331
2024/05/14/15:11:25.362937,59850,1715713885,362494566,,0.05199999734759331
2024/05/14/15:11:25.372974,59851,1715713885,372518409,,0.05199999734759331
2024/05/14/15:11:25.382886,59852,1715713885,382468131,,0.05199999734759331
2024/05/14/15:11:25.392996,59853,1715713885,392504046,,0.04800000041723251
2024/05/14/15:11:25.403022,59854,1715713885,402496614,,0.04800000041723251
2024/05/14/15:11:25.412966,59855,1715713885,412509875,,0.04800000041723251
2024/05/14/15:11:25.422957,59856,1715713885,422503570,,0.04800000041723251
2024/05/14/15:11:25.432959,59857,1715713885,432513919,,0.04800000041723251
2024/05/14/15:11:25.442970,59858,1715713885,442479084,,0.04800000041723251
2024/05/14/15:11:25.454027,59859,1715713885,452516970,,0.04800000041723251
2024/05/14/15:11:25.462971,59860,1715713885,462509132,,0.04800000041723251
2024/05/14/15:11:25.473183,59861,1715713885,472527344,,0.04800000041723251
2024/05/14/15:11:25.482975,59862,1715713885,482494213,,0.04800000041723251
2024/05/14/15:11:25.493093,59863,1715713885,492505203,,0.04800000041723251
2024/05/14/15:11:25.503069,59864,1715713885,502571679,,0.04800000041723251
2024/05/14/15:11:25.513139,59865,1715713885,512523354,,0.04800000041723251
2024/05/14/15:11:25.523031,59866,1715713885,522557404,,0.04800000041723251
2024/05/14/15:11:25.533052,59867,1715713885,532529509,,0.04399999976158142
2024/05/14/15:11:25.549357,59868,1715713885,542504517,,0.04399999976158142
2024/05/14/15:11:25.553076,59869,1715713885,552545186,,0.04399999976158142
2024/05/14/15:11:25.563032,59870,1715713885,562535821,,0.04399999976158142
2024/05/14/15:11:25.573081,59871,1715713885,572529576,,0.04399999976158142
2024/05/14/15:11:25.583117,59872,1715713885,582506881,,0.04399999976158142
2024/05/14/15:11:25.593093,59873,1715713885,592555160,,0.03999999910593033
2024/05/14/15:11:25.603002,59874,1715713885,602586266,,0.03999999910593033
2024/05/14/15:11:25.613086,59875,1715713885,612551800,,0.03999999910593033
2024/05/14/15:11:25.623088,59876,1715713885,622577571,,0.03999999910593033
2024/05/14/15:11:25.633003,59877,1715713885,632517890,,0.03999999910593033
2024/05/14/15:11:25.643252,59878,1715713885,642626895,,0.03999999910593033
2024/05/14/15:11:25.653099,59879,1715713885,652571948,,0.035999998450279236
2024/05/14/15:11:25.663004,59880,1715713885,662549235,,0.035999998450279236
2024/05/14/15:11:25.673163,59881,1715713885,672544163,,0.035999998450279236
2024/05/14/15:11:25.682970,59882,1715713885,682528831,,0.035999998450279236
2024/05/14/15:11:25.693047,59883,1715713885,692544365,,0.035999998450279236
2024/05/14/15:11:25.703111,59884,1715713885,702573352,,0.035999998450279236
2024/05/14/15:11:25.713980,59885,1715713885,712575705,,0.035999998450279236
2024/05/14/15:11:25.723073,59886,1715713885,722584776,,0.035999998450279236
2024/05/14/15:11:25.734116,59887,1715713885,732534625,,0.035999998450279236
2024/05/14/15:11:25.743778,59888,1715713885,742546881,,0.035999998450279236
2024/05/14/15:11:25.753167,59889,1715713885,752589941,,0.035999998450279236
2024/05/14/15:11:25.762905,59890,1715713885,762561344,,0.035999998450279236
2024/05/14/15:11:25.773047,59891,1715713885,772588802,,0.035999998450279236
2024/05/14/15:11:25.783050,59892,1715713885,782550626,,0.035999998450279236
2024/05/14/15:11:25.793592,59893,1715713885,792586788,,0.035999998450279236
2024/05/14/15:11:25.803096,59894,1715713885,802582942,,0.035999998450279236
2024/05/14/15:11:25.813069,59895,1715713885,812560764,,0.035999998450279236
2024/05/14/15:11:25.823155,59896,1715713885,822610690,,0.035999998450279236
2024/05/14/15:11:25.833072,59897,1715713885,832549187,,0.035999998450279236
2024/05/14/15:11:25.843147,59898,1715713885,842557814,,0.035999998450279236
2024/05/14/15:11:25.853139,59899,1715713885,852589390,,0.035999998450279236
2024/05/14/15:11:25.863058,59900,1715713885,862584895,,0.035999998450279236
2024/05/14/15:11:25.873224,59901,1715713885,872630489,,0.035999998450279236
2024/05/14/15:11:25.883034,59902,1715713885,882599125,,0.035999998450279236
2024/05/14/15:11:25.893316,59903,1715713885,892609894,,0.035999998450279236
2024/05/14/15:11:25.903089,59904,1715713885,902609282,,0.035999998450279236
2024/05/14/15:11:25.913062,59905,1715713885,912576136,,0.035999998450279236
2024/05/14/15:11:25.923141,59906,1715713885,922636198,,0.035999998450279236
2024/05/14/15:11:25.934514,59907,1715713885,932566375,,0.035999998450279236
2024/05/14/15:11:25.943501,59908,1715713885,942604108,,0.03200000151991844
2024/05/14/15:11:25.952977,59909,1715713885,952592313,,0.03200000151991844
2024/05/14/15:11:25.963142,59910,1715713885,962593230,,0.03200000151991844
2024/05/14/15:11:25.973093,59911,1715713885,972597293,,0.03200000151991844
2024/05/14/15:11:25.982973,59912,1715713885,982581732,,0.03200000151991844
2024/05/14/15:11:25.993167,59913,1715713885,992609059,,0.03200000151991844
2024/05/14/15:11:26.003123,59914,1715713886,2657817,,0.0279999990016222
2024/05/14/15:11:26.013164,59915,1715713886,12594751,,0.0279999990016222
2024/05/14/15:11:26.023091,59916,1715713886,22624145,,0.0279999990016222
2024/05/14/15:11:26.033088,59917,1715713886,32590126,,0.0279999990016222
2024/05/14/15:11:26.043370,59918,1715713886,42621994,,0.0279999990016222
2024/05/14/15:11:26.053240,59919,1715713886,52630795,,0.0279999990016222
2024/05/14/15:11:26.063002,59920,1715713886,62614938,,0.0279999990016222
2024/05/14/15:11:26.073147,59921,1715713886,72661848,,0.0279999990016222
2024/05/14/15:11:26.082986,59922,1715713886,82604093,,0.0279999990016222
2024/05/14/15:11:26.093066,59923,1715713886,92635576,,0.0279999990016222
2024/05/14/15:11:26.103164,59924,1715713886,102644994,,0.0279999990016222
2024/05/14/15:11:26.113052,59925,1715713886,112612952,,0.0279999990016222
2024/05/14/15:11:26.123170,59926,1715713886,122642462,,0.0279999990016222
2024/05/14/15:11:26.133481,59927,1715713886,132648664,,0.0279999990016222
2024/05/14/15:11:26.143199,59928,1715713886,142643441,,0.0279999990016222
2024/05/14/15:11:26.152928,59929,1715713886,152411455,,0.0279999990016222
2024/05/14/15:11:26.162883,59930,1715713886,162391691,,0.0279999990016222
2024/05/14/15:11:26.172866,59931,1715713886,172400522,,0.0279999990016222
2024/05/14/15:11:26.182763,59932,1715713886,182396851,,0.0279999990016222
2024/05/14/15:11:26.192836,59933,1715713886,192411212,,0.0279999990016222
2024/05/14/15:11:26.202847,59934,1715713886,202414440,,0.0279999990016222
2024/05/14/15:11:26.212870,59935,1715713886,212410872,,0.0279999990016222
2024/05/14/15:11:26.222937,59936,1715713886,222382391,,0.0279999990016222
2024/05/14/15:11:26.232904,59937,1715713886,232382749,,0.0279999990016222
2024/05/14/15:11:26.242794,59938,1715713886,242381337,,0.0279999990016222
2024/05/14/15:11:26.252998,59939,1715713886,252432082,,0.0279999990016222
2024/05/14/15:11:26.263114,59940,1715713886,262686160,,0.024000000208616257
2024/05/14/15:11:26.272868,59941,1715713886,272438375,,0.024000000208616257
2024/05/14/15:11:26.282851,59942,1715713886,282411450,,0.019999999552965164
2024/05/14/15:11:26.293014,59943,1715713886,292467478,,0.019999999552965164
2024/05/14/15:11:26.302881,59944,1715713886,302431363,,0.019999999552965164
2024/05/14/15:11:26.312775,59945,1715713886,312411877,,0.019999999552965164
2024/05/14/15:11:26.322824,59946,1715713886,322404280,,0.024000000208616257
2024/05/14/15:11:26.332865,59947,1715713886,332421096,,0.024000000208616257
2024/05/14/15:11:26.342923,59948,1715713886,342408653,,0.024000000208616257
2024/05/14/15:11:26.352882,59949,1715713886,352453276,,0.024000000208616257
2024/05/14/15:11:26.362878,59950,1715713886,362425771,,0.024000000208616257
2024/05/14/15:11:26.372817,59951,1715713886,372417936,,0.024000000208616257
2024/05/14/15:11:26.382794,59952,1715713886,382414481,,0.024000000208616257
2024/05/14/15:11:26.392998,59953,1715713886,392428537,,0.024000000208616257
2024/05/14/15:11:26.402918,59954,1715713886,402457058,,0.024000000208616257
2024/05/14/15:11:26.412765,59955,1715713886,412422142,,0.024000000208616257
2024/05/14/15:11:26.422948,59956,1715713886,422486204,,0.024000000208616257
2024/05/14/15:11:26.432924,59957,1715713886,432426221,,0.024000000208616257
2024/05/14/15:11:26.443095,59958,1715713886,442499782,,0.024000000208616257
2024/05/14/15:11:26.452950,59959,1715713886,452467150,,0.024000000208616257
2024/05/14/15:11:26.462844,59960,1715713886,462425317,,0.024000000208616257
2024/05/14/15:11:26.473047,59961,1715713886,472464653,,0.024000000208616257
2024/05/14/15:11:26.482930,59962,1715713886,482463274,,0.024000000208616257
2024/05/14/15:11:26.492986,59963,1715713886,492443277,,0.024000000208616257
2024/05/14/15:11:26.502948,59964,1715713886,502475369,,0.024000000208616257
2024/05/14/15:11:26.512872,59965,1715713886,512479779,,0.024000000208616257
2024/05/14/15:11:26.523328,59966,1715713886,522485571,,0.024000000208616257
2024/05/14/15:11:26.532957,59967,1715713886,532488660,,0.024000000208616257
2024/05/14/15:11:26.544330,59968,1715713886,542451761,,0.024000000208616257
2024/05/14/15:11:26.554052,59969,1715713886,552474008,,0.024000000208616257
2024/05/14/15:11:26.562819,59970,1715713886,562434632,,0.024000000208616257
2024/05/14/15:11:26.572940,59971,1715713886,572465525,,0.024000000208616257
2024/05/14/15:11:26.582918,59972,1715713886,582507917,,0.024000000208616257
2024/05/14/15:11:26.593071,59973,1715713886,592533141,,0.024000000208616257
2024/05/14/15:11:26.602872,59974,1715713886,602461335,,0.024000000208616257
2024/05/14/15:11:26.613409,59975,1715713886,612528077,,0.024000000208616257
2024/05/14/15:11:26.622993,59976,1715713886,622541443,,0.024000000208616257
2024/05/14/15:11:26.632867,59977,1715713886,632457003,,0.024000000208616257
2024/05/14/15:11:26.643385,59978,1715713886,642498566,,0.024000000208616257
2024/05/14/15:11:26.652942,59979,1715713886,652492188,,0.024000000208616257
2024/05/14/15:11:26.662977,59980,1715713886,662509959,,0.024000000208616257
2024/05/14/15:11:26.672931,59981,1715713886,672491226,,0.024000000208616257
2024/05/14/15:11:26.682978,59982,1715713886,682528186,,0.024000000208616257
2024/05/14/15:11:26.693024,59983,1715713886,692483112,,0.024000000208616257
2024/05/14/15:11:26.702987,59984,1715713886,702497853,,0.024000000208616257
2024/05/14/15:11:26.712892,59985,1715713886,712486832,,0.024000000208616257
2024/05/14/15:11:26.723054,59986,1715713886,722554899,,0.024000000208616257
2024/05/14/15:11:26.732899,59987,1715713886,732490948,,0.024000000208616257
2024/05/14/15:11:26.743234,59988,1715713886,742548060,,0.024000000208616257
2024/05/14/15:11:26.753100,59989,1715713886,752536473,,0.024000000208616257
2024/05/14/15:11:26.762999,59990,1715713886,762518530,,0.024000000208616257
2024/05/14/15:11:26.772974,59991,1715713886,772525032,,0.024000000208616257
2024/05/14/15:11:26.782938,59992,1715713886,782522504,,0.024000000208616257
2024/05/14/15:11:26.793138,59993,1715713886,792511227,,0.024000000208616257
2024/05/14/15:11:26.803050,59994,1715713886,802564712,,0.024000000208616257
2024/05/14/15:11:26.813013,59995,1715713886,812527039,,0.024000000208616257
2024/05/14/15:11:26.823034,59996,1715713886,822531345,,0.024000000208616257
2024/05/14/15:11:26.832904,59997,1715713886,832510092,,0.024000000208616257
2024/05/14/15:11:26.843080,59998,1715713886,842520018,,0.024000000208616257
2024/05/14/15:11:26.853026,59999,1715713886,852524359,,0.024000000208616257
2024/05/14/15:11:26.862981,60000,1715713886,862546740,,0.024000000208616257
2024/05/14/15:11:26.873132,60001,1715713886,872585832,,0.024000000208616257
2024/05/14/15:11:26.882877,60002,1715713886,882508593,,0.019999999552965164
2024/05/14/15:11:26.893143,60003,1715713886,892548832,,0.019999999552965164
2024/05/14/15:11:26.903064,60004,1715713886,902582740,,0.019999999552965164
2024/05/14/15:11:26.913051,60005,1715713886,912518190,,0.019999999552965164
2024/05/14/15:11:26.923026,60006,1715713886,922519885,,0.019999999552965164
2024/05/14/15:11:26.932968,60007,1715713886,932515066,,0.019999999552965164
2024/05/14/15:11:26.943242,60008,1715713886,942534961,,0.019999999552965164
2024/05/14/15:11:26.954660,60009,1715713886,952549865,,0.019999999552965164
2024/05/14/15:11:26.963056,60010,1715713886,962574408,,0.019999999552965164
2024/05/14/15:11:26.972952,60011,1715713886,972541708,,0.019999999552965164
2024/05/14/15:11:26.982967,60012,1715713886,982528224,,0.019999999552965164
2024/05/14/15:11:26.993086,60013,1715713886,992571248,,0.019999999552965164
2024/05/14/15:11:27.003147,60014,1715713887,2617921,,0.019999999552965164
2024/05/14/15:11:27.013065,60015,1715713887,12542894,,0.019999999552965164
2024/05/14/15:11:27.023053,60016,1715713887,22566145,,0.019999999552965164
2024/05/14/15:11:27.033036,60017,1715713887,32556981,,0.019999999552965164
2024/05/14/15:11:27.043236,60018,1715713887,42544303,,0.019999999552965164
2024/05/14/15:11:27.053152,60019,1715713887,52612789,,0.019999999552965164
2024/05/14/15:11:27.063118,60020,1715713887,62615368,,0.019999999552965164
2024/05/14/15:11:27.072992,60021,1715713887,72584952,,0.019999999552965164
2024/05/14/15:11:27.083000,60022,1715713887,82600003,,0.019999999552965164
2024/05/14/15:11:27.092993,60023,1715713887,92559617,,0.019999999552965164
2024/05/14/15:11:27.103115,60024,1715713887,102631344,,0.019999999552965164
2024/05/14/15:11:27.112920,60025,1715713887,112556739,,0.019999999552965164
2024/05/14/15:11:27.123021,60026,1715713887,122613564,,0.019999999552965164
2024/05/14/15:11:27.132997,60027,1715713887,132571569,,0.019999999552965164
2024/05/14/15:11:27.143068,60028,1715713887,142577851,,0.019999999552965164
2024/05/14/15:11:27.153103,60029,1715713887,152575090,,0.019999999552965164
2024/05/14/15:11:27.163020,60030,1715713887,162595751,,0.019999999552965164
2024/05/14/15:11:27.173021,60031,1715713887,172588433,,0.019999999552965164
2024/05/14/15:11:27.183045,60032,1715713887,182589772,,0.019999999552965164
2024/05/14/15:11:27.193584,60033,1715713887,192579292,,0.019999999552965164
2024/05/14/15:11:27.203133,60034,1715713887,202632324,,0.019999999552965164
2024/05/14/15:11:27.214263,60035,1715713887,212574520,,0.019999999552965164
2024/05/14/15:11:27.222950,60036,1715713887,222618184,,0.019999999552965164
2024/05/14/15:11:27.233032,60037,1715713887,232569829,,0.019999999552965164
2024/05/14/15:11:27.243242,60038,1715713887,242582743,,0.019999999552965164
2024/05/14/15:11:27.253096,60039,1715713887,252623660,,0.019999999552965164
2024/05/14/15:11:27.262959,60040,1715713887,262610521,,0.019999999552965164
2024/05/14/15:11:27.273046,60041,1715713887,272639461,,0.019999999552965164
2024/05/14/15:11:27.282956,60042,1715713887,282633073,,0.019999999552965164
2024/05/14/15:11:27.292888,60043,1715713887,292393779,,0.019999999552965164
2024/05/14/15:11:27.302905,60044,1715713887,302404286,,0.019999999552965164
2024/05/14/15:11:27.312773,60045,1715713887,312383423,,0.019999999552965164
2024/05/14/15:11:27.322780,60046,1715713887,322382055,,0.019999999552965164
2024/05/14/15:11:27.332775,60047,1715713887,332363257,,0.019999999552965164
2024/05/14/15:11:27.347186,60048,1715713887,342646999,,0.019999999552965164
2024/05/14/15:11:27.352834,60049,1715713887,352374717,,0.019999999552965164
2024/05/14/15:11:27.362769,60050,1715713887,362370889,,0.019999999552965164
2024/05/14/15:11:27.372784,60051,1715713887,372367230,,0.019999999552965164
2024/05/14/15:11:27.382749,60052,1715713887,382379771,,0.019999999552965164
2024/05/14/15:11:27.392826,60053,1715713887,392390863,,0.019999999552965164
2024/05/14/15:11:27.402808,60054,1715713887,402369432,,0.01600000075995922
2024/05/14/15:11:27.412756,60055,1715713887,412378681,,0.01600000075995922
2024/05/14/15:11:27.422909,60056,1715713887,422444435,,0.01600000075995922
2024/05/14/15:11:27.432836,60057,1715713887,432384961,,0.01600000075995922
2024/05/14/15:11:27.442852,60058,1715713887,442390965,,0.012000000104308128
2024/05/14/15:11:27.452950,60059,1715713887,452411329,,0.012000000104308128
2024/05/14/15:11:27.462775,60060,1715713887,462391829,,0.00800000037997961
2024/05/14/15:11:27.472781,60061,1715713887,472383234,,0.00800000037997961
2024/05/14/15:11:27.482843,60062,1715713887,482406548,,0.004000000189989805
2024/05/14/15:11:27.493233,60063,1715713887,492388456,,0.004000000189989805
2024/05/14/15:11:27.502919,60064,1715713887,502432471,,0.0
2024/05/14/15:11:27.512841,60065,1715713887,512391559,,0.0
2024/05/14/15:11:27.522925,60066,1715713887,522435971,,0.0
2024/05/14/15:11:27.532769,60067,1715713887,532426188,,0.0
2024/05/14/15:11:27.542993,60068,1715713887,542442526,,0.0
2024/05/14/15:11:27.552984,60069,1715713887,552405174,,0.0
2024/05/14/15:11:27.562785,60070,1715713887,562419056,,0.0
2024/05/14/15:11:27.572931,60071,1715713887,572429169,,0.0
2024/05/14/15:11:27.582837,60072,1715713887,582417191,,0.0
2024/05/14/15:11:27.592998,60073,1715713887,592432140,,0.0
2024/05/14/15:11:27.602883,60074,1715713887,602431756,,0.0
2024/05/14/15:11:27.612867,60075,1715713887,612413643,,0.0
2024/05/14/15:11:27.622912,60076,1715713887,622430905,,0.0
2024/05/14/15:11:27.632856,60077,1715713887,632425970,,0.0
2024/05/14/15:11:27.643112,60078,1715713887,642429024,,0.0
2024/05/14/15:11:27.653119,60079,1715713887,652433885,,0.0
2024/05/14/15:11:27.662884,60080,1715713887,662431847,,0.0
2024/05/14/15:11:27.672927,60081,1715713887,672422567,,0.0
2024/05/14/15:11:27.682878,60082,1715713887,682438777,,0.0
2024/05/14/15:11:27.692930,60083,1715713887,692459934,,0.0
2024/05/14/15:11:27.702878,60084,1715713887,702470185,,0.0
2024/05/14/15:11:27.712940,60085,1715713887,712463046,,0.0
2024/05/14/15:11:27.723030,60086,1715713887,722476558,,0.0
2024/05/14/15:11:27.732932,60087,1715713887,732444783,,0.0
2024/05/14/15:11:27.742952,60088,1715713887,742451590,,0.0
2024/05/14/15:11:27.753210,60089,1715713887,752470786,,0.0
2024/05/14/15:11:27.762865,60090,1715713887,762444860,,0.0
2024/05/14/15:11:27.772894,60091,1715713887,772443903,,0.0
2024/05/14/15:11:27.782938,60092,1715713887,782452776,,0.0
2024/05/14/15:11:27.792866,60093,1715713887,792447636,,0.0
2024/05/14/15:11:27.803000,60094,1715713887,802473397,,0.0
2024/05/14/15:11:27.812902,60095,1715713887,812445734,,0.0
2024/05/14/15:11:27.822897,60096,1715713887,822442332,,0.0
2024/05/14/15:11:27.832981,60097,1715713887,832428447,,0.0
2024/05/14/15:11:27.843117,60098,1715713887,842478189,,0.0
2024/05/14/15:11:27.853341,60099,1715713887,852473273,,0.0
2024/05/14/15:11:27.863060,60100,1715713887,862513004,,0.0
2024/05/14/15:11:27.873152,60101,1715713887,872481789,,0.0
2024/05/14/15:11:27.882982,60102,1715713887,882459155,,0.0
2024/05/14/15:11:27.893096,60103,1715713887,892498143,,0.0
2024/05/14/15:11:27.903085,60104,1715713887,902504983,,0.0
2024/05/14/15:11:27.913004,60105,1715713887,912484838,,0.0
2024/05/14/15:11:27.922944,60106,1715713887,922505018,,0.0
2024/05/14/15:11:27.932970,60107,1715713887,932500072,,0.0
2024/05/14/15:11:27.943836,60108,1715713887,942518371,,0.0
2024/05/14/15:11:27.952969,60109,1715713887,952512927,,0.0
2024/05/14/15:11:27.962921,60110,1715713887,962480741,,0.0
2024/05/14/15:11:27.972945,60111,1715713887,972494315,,0.0
2024/05/14/15:11:27.982905,60112,1715713887,982496815,,0.0
2024/05/14/15:11:27.993074,60113,1715713887,992509727,,0.0
2024/05/14/15:11:28.003042,60114,1715713888,2507137,,0.0
2024/05/14/15:11:28.013226,60115,1715713888,12495925,,0.0
2024/05/14/15:11:28.023096,60116,1715713888,22509451,,0.0
2024/05/14/15:11:28.032976,60117,1715713888,32516417,,0.0
2024/05/14/15:11:28.043072,60118,1715713888,42529551,,0.0
2024/05/14/15:11:28.053129,60119,1715713888,52530886,,0.0
2024/05/14/15:11:28.062908,60120,1715713888,62528347,,0.0
2024/05/14/15:11:28.073079,60121,1715713888,72530390,,0.0
2024/05/14/15:11:28.082882,60122,1715713888,82488846,,0.0
2024/05/14/15:11:28.093166,60123,1715713888,92500451,,0.0
2024/05/14/15:11:28.103027,60124,1715713888,102556520,,0.0
2024/05/14/15:11:28.112903,60125,1715713888,112499776,,0.0
2024/05/14/15:11:28.122990,60126,1715713888,122519985,,0.0
2024/05/14/15:11:28.133094,60127,1715713888,132558763,,0.0
2024/05/14/15:11:28.148725,60128,1715713888,142536692,,0.0
2024/05/14/15:11:28.153345,60129,1715713888,152521840,,0.0
2024/05/14/15:11:28.163043,60130,1715713888,162574633,,0.0
2024/05/14/15:11:28.172905,60131,1715713888,172521432,,0.0
2024/05/14/15:11:28.182996,60132,1715713888,182533669,,0.0
2024/05/14/15:11:28.193153,60133,1715713888,192551181,,0.0
2024/05/14/15:11:28.203127,60134,1715713888,202555408,,0.0
2024/05/14/15:11:28.212984,60135,1715713888,212542882,,0.0
2024/05/14/15:11:28.223002,60136,1715713888,222547090,,0.0
2024/05/14/15:11:28.233033,60137,1715713888,232534128,,0.0
2024/05/14/15:11:28.243090,60138,1715713888,242594096,,0.0
2024/05/14/15:11:28.253165,60139,1715713888,252543193,,0.0
2024/05/14/15:11:28.262958,60140,1715713888,262559429,,0.0
2024/05/14/15:11:28.273039,60141,1715713888,272595838,,0.0
2024/05/14/15:11:28.283009,60142,1715713888,282563642,,0.0
2024/05/14/15:11:28.293054,60143,1715713888,292562547,,0.0
2024/05/14/15:11:28.303052,60144,1715713888,302567410,,0.0
2024/05/14/15:11:28.312989,60145,1715713888,312534949,,0.0
2024/05/14/15:11:28.323091,60146,1715713888,322568282,,0.0
2024/05/14/15:11:28.333244,60147,1715713888,332574917,,0.0
2024/05/14/15:11:28.343308,60148,1715713888,342625700,,0.0
2024/05/14/15:11:28.353373,60149,1715713888,352586630,,0.0
2024/05/14/15:11:28.362930,60150,1715713888,362555513,,0.0
2024/05/14/15:11:28.373016,60151,1715713888,372583474,,0.0
2024/05/14/15:11:28.383017,60152,1715713888,382579599,,0.0
2024/05/14/15:11:28.393857,60153,1715713888,392596715,,0.0
2024/05/14/15:11:28.403121,60154,1715713888,402601556,,0.0
2024/05/14/15:11:28.413112,60155,1715713888,412604085,,0.0
2024/05/14/15:11:28.423083,60156,1715713888,422557470,,0.0
